ID_CLIENT;ID_CMDE;CODE_MAG;DT_CMDE;QTE_ART;MTT_REMISE;QT_UNIV1;CA_UNIV1;QT_UNIV2;CA_UNIV2;QT_UNIV3;CA_UNIV3;CA_UNIV5;QT_UNIV5;QT_UNIV4;CA_UNIV4;CA_TOTAL;TICKET;COLLECTION;CANAL_ACHAT;FLAG_SOLDE;QTART_SOLDE;CA_SOLDE;QTART_PROMO;CA_PROMO
8041000858;10008261;804;31/08/2012;1;5.85;;;1;33.15;;;;;;;33.15;1;AH;STORE;0;;;;
8041000858;10008123;804;13/08/2012;1;0;1;19.9;;;;;;;;;19.9;1;AH;STORE;0;;;;
8041000858;10008122;804;13/08/2012;2;0;2;84.9;;;;;;;;;84.9;1;AH;STORE;0;;;;
8041000858;10006156;804;30/03/2012;2;0;;;2;49;;;;;;;49;1;PE;STORE;0;;;;
8041000858;10006072;804;17/03/2012;2;12;;;1;32.09;;;;;;;132;1;PE;STORE;0;;;;
8041000880;10008365;804;11/09/2012;2;0;1;24.9;;;;;;;;;173.9;1;AH;STORE;0;;;;
8041000880;10005466;804;26/01/2012;2;9.8;1;33.6;;;;;;;1;5.6;39.2;1;AH;STORE;1;;;;
8041001050;10011307;804;22/06/2013;1;17.7;;;;;1;41.3;;;;;41.3;1;PE;STORE;0;;;;
8041001050;10010838;804;13/04/2013;1;44.7;;;;;;;;;;;104.3;1;PE;STORE;0;;;;
8041001050;10010488;804;27/02/2013;1;5.25;;;1;29.75;;;;;;;29.75;1;PE;STORE;0;;;;
8041001050;10009521;804;09/01/2013;1;0;;;;;;;;;;;69.9;1;AH;STORE;1;;;;
8041001055;10059754;20;26/03/2012;3;0;1;55;1;35;;;89;1;;;179;1;PE;STORE;0;;;;
8041001055;10011813;804;16/07/2013;2;13.7;1;20.8;;;;;34;1;;;54.8;1;PE;STORE;1;;;;
8041001055;10011143;804;29/05/2013;2;0;1;55;;;;;89;1;;;144;1;PE;STORE;0;;;;
8041001055;10009292;804;20/12/2012;1;0;;;;;;;109;1;;;109;1;AH;STORE;0;;;;
8041001247;10006950;804;29/06/2012;3;21.47;;;2;26.82;1;31.41;;;;;58.23;1;PE;STORE;1;;;;
8041001247;10006646;804;02/06/2012;1;0;1;55;;;;;;;;;55;1;PE;STORE;0;;;;
8041001247;10005559;804;01/02/2012;4;0;3;77;;;;;;;;;116;1;AH;STORE;1;;;;
8041001333;10006051;804;15/03/2012;0;0;;;;;;;;;;;0;0;PE;STORE;0;;;;
8041001363;10006251;804;11/04/2012;0;0;;;;;;;;;;;0;0;PE;STORE;0;;;;
8041001378;10006355;804;21/04/2012;1;10;1;49;;;;;;;;;49;1;PE;STORE;0;;;;
8041001478;10006900;804;28/06/2012;1;0;;;1;29.9;;;;;;;29.9;1;PE;STORE;1;;;;
8041001650;10041335;6;06/11/2012;1;0;;;;;;;;;;;79;1;AH;STORE;0;;;;
8041001650;10008484;804;25/09/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
8041001681;10008723;804;23/10/2012;2;0;2;96.6;;;;;;;;;96.6;1;AH;STORE;0;;;;
8041001719;10010050;804;30/01/2013;1;0;;;;;;;;;;;49.9;1;AH;STORE;1;;;;
8041001719;10008974;804;17/11/2012;1;11.85;1;67.15;;;;;;;;;67.15;1;AH;STORE;0;;;;
8041001719;10008973;804;17/11/2012;1;0;;;;;;;;;1;45;45;1;AH;STORE;0;;;;
8041001723;10010952;804;03/05/2013;3;45;;;1;39;;;;;1;0;259;1;PE;STORE;0;;;;
8041001723;10010951;804;03/05/2013;4;45;;;;;1;69;89;1;1;0;378;1;PE;STORE;0;;;;
8041001723;10009008;804;23/11/2012;2;19;1;69;1;0;;;;;;;69;1;AH;STORE;0;;;;
8041001723;10012743;804;11/09/2013;1;40;1;35;;;;;;;;;35;1;AH;STORE;0;;;;
8041001723;10009009;804;23/11/2012;1;0;;;;;;;83.3;1;;;83.3;1;AH;STORE;0;;;;
8041001747;10009212;804;13/12/2012;1;14.7;;;;;;;;;1;34.3;34.3;1;AH;STORE;0;;;;
8041001790;10009715;804;14/01/2013;3;0;1;49.9;;;;;;;;;139.7;1;AH;STORE;1;;;;
8041001801;10012958;804;03/10/2013;2;0;1;75;;;;;;;1;39;114;1;AH;STORE;0;;;;
8041001801;10010866;804;18/04/2013;2;0;;;2;74;;;;;;;74;1;PE;STORE;0;;;;
8041001801;10009786;804;17/01/2013;2;0;2;74.8;;;;;;;;;74.8;1;AH;STORE;1;;;;
8041001801;10009787;804;17/01/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
8041001813;10012247;804;01/08/2013;1;0;;;;;;;;;;;27.6;1;AH;STORE;0;;;;
8041001813;10009894;804;22/01/2013;3;0;;;2;44.8;1;29.9;;;;;74.7;1;AH;STORE;1;;;;
8041001829;10011505;804;02/07/2013;2;0;;;2;51.8;;;;;;;51.8;1;PE;STORE;1;;;;
8041001829;10011989;804;24/07/2013;3;0;1;16.5;1;19.5;;;;;;;77.4;1;PE;STORE;1;;;;
8041001829;10010057;804;30/01/2013;3;0;1;29.9;;;1;39.9;;;1;12.9;82.7;1;AH;STORE;1;;;;
8041001872;10010540;804;05/03/2013;1;0;;;;;;;;;;;149;1;PE;STORE;0;;;;
8041001893;10010746;804;27/03/2013;1;0;1;45.5;;;;;;;;;45.5;1;PE;STORE;0;;;;
8041001954;10011137;804;28/05/2013;1;0;1;69;;;;;;;;;69;1;PE;STORE;0;;;;
8041002000;10013206;804;05/11/2013;2;0;2;138;;;;;;;;;138;1;AH;STORE;0;;;;
8041002000;10011412;804;28/06/2013;1;0;;;;;;;;;1;47.2;47.2;1;PE;STORE;1;;;;
8041002019;10013162;804;31/10/2013;2;0;1;69;1;49;;;;;;;118;1;AH;STORE;0;;;;
8041002019;10011679;804;10/07/2013;0;0;;;0;-9;;;;;;;-9;0;PE;STORE;1;;;;
8041002019;10011657;804;09/07/2013;2;0;;;2;47.7;;;;;;;47.7;1;PE;STORE;1;;;;
8041002166;10059332;45;18/12/2013;4;0;3;219;;;;;;;;;298;1;AH;STORE;0;;;;
8041002166;10059333;45;18/12/2013;0;0;0;0;;;;;;;;;0;0;AH;STORE;0;;;;
8041002166;10013319;804;23/11/2013;4;0;2;138;1;45;;;;;;;242;1;AH;STORE;0;;;;
8041002188;10013583;804;18/12/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8041002194;10013617;804;21/12/2013;1;11.8;;;;;;;;;1;47.2;47.2;1;AH;STORE;0;;;;
8041002208;10013723;804;28/12/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8051000031;10012980;67;01/12/2012;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
8051000031;10017470;67;02/07/2013;0;0;;;0;0;;;;;;;0;0;PE;STORE;1;;;;
8051000031;10011689;67;13/09/2012;1;12;;;1;13;;;;;;;13;1;AH;STORE;0;;;;
8051000031;10009170;67;02/06/2012;1;0;;;;;;;109;1;;;109;1;PE;STORE;0;;;;
8051000031;10008851;67;11/05/2012;1;12;;;;;;;;;;;57;1;PE;STORE;0;;;;
8051000031;10008154;67;26/03/2012;1;0;;;;;;;69.3;1;;;69.3;1;PE;STORE;0;;;;
8051000031;10017190;67;26/06/2013;1;0;;;1;21;;;;;;;21;1;PE;STORE;1;;;;
8051000031;10007761;67;03/03/2012;1;12;;;1;43;;;;;;;43;1;PE;STORE;0;;;;
8051000223;20005497;50;06/03/2012;6;57.2;;;5;173.6;;;;;;;228.8;1;PE;STORE;0;;;;
8051000223;10087222;50;26/03/2013;2;12;1;57.5;1;34.5;;;;;;;92;1;PE;STORE;0;;;;
8051000223;10080090;50;22/11/2012;1;12;1;53;;;;;;;;;53;1;AH;STORE;0;;;;
8051000223;10075088;50;21/07/2012;1;5.98;;;1;23.92;;;;;;;23.92;1;PE;STORE;1;;;;
8051000223;10070782;50;12/05/2012;1;12;;;;;;;117;1;;;117;1;PE;STORE;0;;;;
8051000223;10017453;63;02/07/2012;1;0;;;1;14.9;;;;;;;14.9;1;PE;STORE;1;;;;
8051000223;10078833;50;23/10/2012;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
8051000223;10077736;50;27/09/2012;2;47.4;;;;;;;83.3;1;1;27.3;110.6;1;AH;STORE;0;;;;
8051000262;10024349;834;04/02/2012;3;0;;;1;19;;;;;;;97;1;AH;STORE;1;;;;
8051000262;10047608;988;21/10/2013;3;0;1;59;;;;;;;1;49;160.5;1;AH;STORE;0;;;;
8051000480;10048128;854;31/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8051000480;10041830;854;14/05/2013;2;0;;;;;;;89;1;1;45;134;1;PE;STORE;0;;;;
8051000480;10016387;805;10/01/2013;1;0;;;;;1;59.9;;;;;59.9;1;AH;STORE;1;;;;
8051000759;10043840;811;04/05/2013;1;12;1;53;;;;;;;;;53;1;PE;STORE;0;;;;
8051000759;10017070;805;22/02/2013;2;35.7;1;53.4;;;;;;;;;122.3;1;PE;STORE;0;;;;
8051000759;10016021;805;13/12/2012;1;59.7;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
8051000862;10016245;805;28/12/2012;3;88.2;1;34.5;;;1;45;;;;;134.8;1;AH;STORE;0;;;;
8051000862;10011941;805;10/03/2012;1;10.35;;;;;;;;;;;58.65;1;PE;STORE;0;;;;
8051000862;10012547;805;10/05/2012;1;0;;;;;1;75;;;;;75;1;PE;STORE;0;;;;
8051000862;10011942;805;10/03/2012;1;10.35;1;58.65;;;;;;;;;58.65;1;PE;STORE;0;;;;
8051000948;10016914;805;09/02/2013;1;0;;;;;;;;;;;89.9;1;AH;STORE;1;;;;
8051001233;10015406;805;06/10/2012;4;43;3;169;;;;;;;;;237;1;AH;STORE;0;;;;
8051001500;10028659;815;29/06/2012;1;5;1;29.9;;;;;;;;;29.9;1;PE;STORE;1;;;;
8051001528;10049009;854;06/12/2013;1;29.7;1;69.3;;;;;;;;;69.3;1;AH;STORE;0;;;;
8051001528;10048953;854;04/12/2013;2;38.4;1;62.3;;;;;;;1;27.3;89.6;1;AH;STORE;0;;;;
8051001612;10037582;854;18/01/2013;1;0;1;29.9;;;;;;;;;29.9;1;AH;STORE;1;;;;
8051001612;10033754;854;27/10/2012;2;0;1;38.5;;;;;;;;;91;1;AH;STORE;0;;;;
8051001612;10003143;903;11/01/2013;2;0;2;99.8;;;;;;;;;99.8;1;AH;STORE;1;;;;
8051001718;10037368;817;02/07/2012;1;7;;;;;1;22.9;;;;;22.9;1;PE;STORE;1;;;;
8051001718;10013034;805;28/06/2012;1;6.49;;;;;;;58.41;1;;;58.41;1;PE;STORE;1;;;;
8051002050;10014778;805;17/08/2012;1;19.35;;;;;;;;;;;109.65;1;AH;STORE;0;;;;
8051002164;10015487;805;14/10/2012;1;40;;;;;;;;;;;39;1;AH;STORE;0;;;;
8051002365;10011618;805;16/02/2012;2;9.6;;;;;;;23.2;1;;;38.4;1;AH;STORE;1;;;;
8051002365;10011613;805;15/02/2012;4;58.8;1;27.3;;;2;26.6;;;;;137.2;1;AH;STORE;1;;;;
8051002512;10017167;805;09/03/2013;2;0;2;130;;;;;;;;;130;1;PE;STORE;0;;;;
8051002512;10012338;805;21/04/2012;1;0;;;;;1;55;;;;;55;1;PE;STORE;0;;;;
8051002566;10012592;805;16/05/2012;1;0;;;;;;;;;1;39;39;1;PE;STORE;0;;;;
8051002576;10012619;805;19/05/2012;2;0;;;1;45;;;;;1;45;90;1;PE;STORE;0;;;;
8051002577;10012620;805;19/05/2012;1;0;;;;;;;;;;;52.5;1;PE;STORE;0;;;;
8051002578;10012628;805;19/05/2012;1;0;;;;;;;;;;;65;1;PE;STORE;0;;;;
8051002714;10013569;805;15/07/2012;2;0;1;29.9;;;;;29.9;1;;;59.8;1;PE;STORE;1;;;;
8051002799;10016750;805;31/01/2013;3;14.9;2;54.9;;;;;;;1;12.9;67.8;1;AH;STORE;1;;;;
8051002799;10015170;805;14/09/2012;1;17.85;;;;;;;101.15;1;;;101.15;1;AH;STORE;0;;;;
8051002844;10015408;805;06/10/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
8051002923;10042303;6;12/12/2012;1;0;;;1;35;;;;;;;35;1;AH;STORE;0;;;;
8051002923;10015739;805;08/11/2012;3;56.1;2;110.6;1;20.3;;;;;;;130.9;1;AH;STORE;0;;;;
8051002966;10015908;805;29/11/2012;2;0;;;1;49;;;;;1;27.3;76.3;1;AH;STORE;0;;;;
8051002966;10015907;805;29/11/2012;1;0;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
8071000078;10013233;807;13/12/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;AH;STORE;0;;;;
8071000182;10070347;9;18/04/2012;1;10;1;55;;;;;;;;;55;1;PE;STORE;0;;;;
8071000182;10052938;55;24/10/2013;1;0;;;;;;;;;;;90.3;1;AH;STORE;0;;;;
8071000182;10052401;55;25/09/2013;1;59.7;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
8071000182;10051992;55;02/09/2013;2;12;;;;;;;;;;;176;1;AH;STORE;0;;;;
8071000182;10048861;55;25/05/2013;1;0;;;;;;;;;1;19;19;1;PE;STORE;0;;;;
8071000182;10052578;55;02/10/2013;2;0;1;60;;;;;;;;;119;1;AH;STORE;0;;;;
8071000182;10044668;55;24/12/2012;1;0;1;59;;;;;;;;;59;1;AH;STORE;0;;;;
8071000182;10018011;807;30/11/2013;1;59.7;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
8071000182;10017941;807;21/11/2013;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
8071000182;10017635;807;18/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8071000182;10017453;807;27/09/2013;1;17.7;;;1;41.3;;;;;;;41.3;1;AH;STORE;0;;;;
8071000182;10017411;807;21/09/2013;1;0;;;;;;;;;;;79;1;AH;STORE;0;;;;
8071000182;10015581;807;14/06/2013;3;63.8;2;76.7;;;;;;;1;22.5;99.2;1;PE;STORE;0;;;;
8071000182;10015339;807;15/05/2013;2;0;1;75;1;59;;;;;;;134;1;PE;STORE;0;;;;
8071000182;10010447;807;19/05/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
8071000182;10010441;807;18/05/2012;1;0;1;69;;;;;;;;;69;1;PE;STORE;0;;;;
8071000182;10010129;807;24/03/2012;1;24;;;;;;;;;1;3.3;3.3;1;PE;STORE;0;;;;
8071000182;10009447;807;25/01/2012;1;2.8;;;;;;;;;1;11.2;11.2;1;AH;STORE;1;;;;
8071000182;10009139;807;13/01/2012;1;0;;;;;;;;;1;32;32;1;AH;STORE;1;;;;
8071000279;10009180;807;14/01/2012;1;5.3;;;;;;;;;;;47.7;1;AH;STORE;1;;;;
8071000605;10017059;807;06/09/2013;1;6.75;;;;;;;;;1;38.25;38.25;1;AH;STORE;0;;;;
8071000605;10015164;807;25/04/2013;1;8;;;1;31;;;;;;;31;1;PE;STORE;0;;;;
8071000605;10014804;807;16/03/2013;1;12;;;1;23;;;;;;;23;1;PE;STORE;0;;;;
8071000605;10012721;807;24/10/2012;2;15;2;123;;;;;;;;;123;1;AH;STORE;0;;;;
8071000605;10012527;807;06/10/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8071000605;10009151;807;14/01/2012;2;0;2;67;;;;;;;;;67;1;AH;STORE;1;;;;
8071000620;10014690;807;02/03/2013;2;0;1;65;;;;;;;;;134;1;PE;STORE;0;;;;
8071000620;10010540;807;31/05/2012;2;22.2;;;1;24.5;;;;;1;27.3;51.8;1;PE;STORE;0;;;;
8071000853;10087041;52;28/09/2012;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
8071000853;10082476;9;29/09/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
8071000853;10019734;906;13/01/2012;1;0;1;37;;;;;;;;;37;1;AH;STORE;1;;;;
8071000853;10012457;807;29/09/2012;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
8071000975;10013427;807;26/12/2012;0;0;;;0;0;;;;;;;0;0;AH;STORE;0;;;;
8071000975;10013402;807;24/12/2012;2;0;1;59;1;45;;;;;;;104;1;AH;STORE;0;;;;
8071001029;10099074;52;13/04/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
8071001063;10010338;807;28/04/2012;3;40.6;3;162.4;;;;;;;;;162.4;1;PE;STORE;0;;;;
8071001275;10012510;807;05/10/2012;2;0;;;;;;;;;2;78;78;1;AH;STORE;0;;;;
8071001332;10092153;7;29/09/2012;-1;0;;;-1;-19;;;;;;;-19;-1;AH;STORE;0;;;;
8071001332;10091852;7;26/09/2012;1;0;;;1;19;;;;;;;19;1;AH;STORE;0;;;;
8071001332;10082885;9;06/10/2012;4;35.4;2;112.2;1;39.2;;;;;;;206.6;1;AH;STORE;0;;;;
8071001332;10006188;866;07/04/2012;2;0;;;1;39;;;;;;;108;1;PE;STORE;0;;;;
8071001405;10014063;807;26/01/2013;1;0;;;;;;;;;;;69.9;1;AH;STORE;1;;;;
8071001405;10010897;807;30/06/2012;1;0;1;39.9;;;;;;;;;39.9;1;PE;STORE;1;;;;
8071001405;10009500;807;28/01/2012;1;5.4;;;;;;;;;1;21.6;21.6;1;AH;STORE;1;;;;
8071001405;10009030;807;11/01/2012;2;0;1;32;1;25;;;;;;;57;1;AH;STORE;1;;;;
8071001426;10010484;807;24/05/2012;1;0;;;;;1;59;;;;;59;1;PE;STORE;0;;;;
8071001499;10009335;807;20/01/2012;3;11.4;3;64.6;;;;;;;;;64.6;1;AH;STORE;1;;;;
8071001561;10069933;151;31/08/2012;1;0;;;;;;;;;1;29;29;1;AH;STORE;0;;;;
8071001561;10038013;18;11/02/2012;1;0;;;1;10;;;;;;;10;1;AH;STORE;1;;;;
8071001561;10015528;807;07/06/2013;3;29.5;;;;;2;104.5;;;1;0;104.5;1;PE;STORE;0;;;;
8071001561;10012898;807;09/11/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;AH;STORE;0;;;;
8071001561;10011812;807;17/08/2012;1;0;1;24.9;;;;;;;;;24.9;1;AH;STORE;0;;;;
8071001561;10011788;807;14/08/2012;3;0;2;59.8;;;;;39.9;1;;;99.7;1;AH;STORE;0;;;;
8071001711;10009539;807;28/01/2012;5;30;1;20;2;24;1;16;;;;;120;1;AH;STORE;1;;;;
8071001776;10010205;807;11/04/2012;2;0;1;55;1;49;;;;;;;104;1;PE;STORE;0;;;;
8071001838;10017037;807;03/09/2013;2;5.85;;;2;72.15;;;;;;;72.15;1;AH;STORE;0;;;;
8071001838;10014697;807;05/03/2013;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
8071001838;10013342;807;20/12/2012;1;12;1;33;;;;;;;;;33;1;AH;STORE;0;;;;
8071001838;10012852;807;06/11/2012;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
8071001838;10011903;807;30/08/2012;2;0;2;104;;;;;;;;;104;1;AH;STORE;0;;;;
8071001838;10010682;807;19/06/2012;1;0;;;1;49;;;;;;;49;1;PE;STORE;0;;;;
8071001850;10018048;807;03/12/2013;2;40.2;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
8071001850;10016767;807;10/08/2013;2;0;2;44.8;;;;;;;;;44.8;1;AH;STORE;0;;;;
8071001850;10011675;807;03/08/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
8071001899;10012706;807;23/10/2012;1;0;;;;;;;;;;;55.3;1;AH;STORE;0;;;;
8071001910;10013662;807;10/01/2013;1;0;;;;;;;59.9;1;;;59.9;1;AH;STORE;1;;;;
8071001910;10012869;807;07/11/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
8071001910;10012868;807;07/11/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8071001912;10016910;807;21/08/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8071001912;10012871;807;07/11/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
8071001931;10013090;807;29/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
8071001931;10013076;807;28/11/2012;2;0;;;;;;;;;;;220.3;1;AH;STORE;0;;;;
8071001936;10080435;3;07/06/2013;1;0;;;1;35;;;;;;;35;1;PE;STORE;0;;;;
8071001936;10013169;807;08/12/2012;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
8071001937;10018149;807;12/12/2013;1;0;;;;;;;;;;;169;1;AH;STORE;0;;;;
8071001937;10013173;807;08/12/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
8071001967;10015394;807;18/05/2013;1;11.7;;;;;;;;;1;27.3;27.3;1;PE;STORE;0;;;;
8071001967;10015393;807;18/05/2013;1;8;;;1;17;;;;;;;17;1;PE;STORE;0;;;;
8071001967;10014357;807;07/02/2013;4;0;2;94.9;;;;;;;2;64.9;159.8;1;AH;STORE;1;;;;
8071001998;10015031;807;11/04/2013;1;0;;;;;;;;;;;89;1;PE;STORE;0;;;;
8071002017;10018156;807;13/12/2013;1;0;;;;;;;;;1;55;55;1;AH;STORE;0;;;;
8071002017;10015207;807;02/05/2013;3;0;;;3;119;;;;;;;119;1;PE;STORE;0;;;;
8071002106;10016800;807;10/08/2013;1;0;;;;;;;;;;;29.9;1;AH;STORE;0;;;;
8071002161;10017160;807;13/09/2013;1;0;;;;;;;;;;;99;1;AH;STORE;0;;;;
8071002168;10017389;807;21/09/2013;2;19.2;1;58.65;;;;;;;;;108.8;1;AH;STORE;0;;;;
8071002203;10018258;807;21/12/2013;2;0;1;65;;;;;;;;;134;1;AH;STORE;0;;;;
8071002203;10017671;807;22/10/2013;1;0;;;;;;;;;;;69;1;AH;STORE;0;;;;
8071002266;10018151;807;12/12/2013;2;0;1;75;;;;;109;1;;;184;1;AH;STORE;0;;;;
8091000019;10028165;809;19/11/2013;1;0;1;85;;;;;;;;;85;1;AH;STORE;0;;;;
8091000019;10024475;809;09/02/2013;1;0;1;29.9;;;;;;;;;29.9;1;AH;STORE;1;;;;
8091000019;10019287;809;13/06/2012;2;55.7;;;;;1;39;69.3;1;;;108.3;1;PE;STORE;0;;;;
8091000019;10017819;809;14/03/2012;1;9.75;;;;;1;55.25;;;;;55.25;1;PE;STORE;0;;;;
8091000071;10084071;29;12/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8091000071;10083363;29;17/09/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
8091000071;10081244;29;16/07/2013;1;0;;;1;27.3;;;;;;;27.3;1;PE;STORE;1;;;;
8091000071;10017790;809;13/03/2012;1;9.75;1;55.25;;;;;;;;;55.25;1;PE;STORE;0;;;;
8091000126;10020829;809;25/07/2012;1;0;;;;;1;29.9;;;;;29.9;1;PE;STORE;1;;;;
8091000126;10018401;809;20/04/2012;1;10;;;;;;;;;;;59;1;PE;STORE;0;;;;
8091000141;10020283;809;09/07/2012;1;3.98;;;;;;;;;1;15.92;15.92;1;PE;STORE;1;;;;
8091000141;10019379;809;16/06/2012;1;8.7;;;;;;;;;1;20.3;20.3;1;PE;STORE;0;;;;
8091000141;10019320;809;15/06/2012;2;20.3;;;;;;;;;2;37.7;37.7;1;PE;STORE;0;;;;
8091000153;10016427;809;14/01/2012;2;5.2;2;46.8;;;;;;;;;46.8;1;AH;STORE;1;;;;
8091000198;10016081;809;06/01/2012;2;89.7;1;44.5;;;1;27.5;-79.2;-1;;;30.3;1;AH;STORE;0;;;;
8091000420;10024114;809;26/01/2013;3;14.9;2;39.9;;;;;;;;;69.8;1;AH;STORE;1;;;;
8091000420;10020222;809;07/07/2012;2;11.96;;;;;2;47.84;;;;;47.84;1;PE;STORE;1;;;;
8091000420;10020220;809;07/07/2012;3;15.94;1;19.92;1;11.92;;;;;;;63.76;1;PE;STORE;1;;;;
8091000420;10018928;809;26/05/2012;1;0;;;;;;;;;;;52.5;1;PE;STORE;0;;;;
8091000627;10016193;809;11/01/2012;1;0;1;29;;;;;;;;;29;1;AH;STORE;1;;;;
8091000627;10016748;809;21/01/2012;1;10.1;-1;-29;2;28.9;;;;;;;-0.1;1;AH;STORE;1;;;;
8091000627;10016192;809;11/01/2012;1;0;1;29;;;;;;;;;29;1;AH;STORE;1;;;;
8091000627;10019033;809;01/06/2012;2;15.6;;;2;62.4;;;;;;;62.4;1;PE;STORE;0;;;;
8091000627;10022885;809;13/12/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
8091000627;10017318;809;13/02/2012;4;4.35;1;59;3;102.65;;;;;;;161.65;1;AH;STORE;1;;;;
8091000627;10024093;809;26/01/2013;1;0;1;29.9;;;;;;;;;29.9;1;AH;STORE;1;;;;
8091000627;10018003;809;24/03/2012;4;12;1;50.62;2;63.14;;;;;1;25.14;138.9;1;PE;STORE;0;;;;
8091000627;310440125;821;28/09/2013;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;WEB;0;;;;
8091000627;10025422;809;07/05/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
8091000627;10028548;809;22/12/2013;2;31.5;2;96.5;;;;;;;;;96.5;1;AH;STORE;0;;;;
8091000627;10018526;809;28/04/2012;2;31.8;;;2;46.2;;;;;;;46.2;1;PE;STORE;0;;;;
8091000627;10027918;809;21/10/2013;3;0;2;93.8;;;;;;;1;49;142.8;1;AH;STORE;0;;;;
8091000627;10028349;809;07/12/2013;1;12;;;;;;;;;1;27;27;1;AH;STORE;0;;;;
8091000627;10028251;809;30/11/2013;2;40.2;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
8091000627;10020963;809;28/07/2012;1;0;;;;;;;29.9;1;;;29.9;1;PE;STORE;1;;;;
8091000627;310440451;821;29/09/2013;1;12;;;;;1;17.9;;;;;17.9;1;AH;WEB;0;;;;
8091000627;10022863;809;13/12/2012;1;59.7;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
8091000627;310499515;821;22/10/2013;1;56.7;;;;;;;;;;;132.3;1;AH;WEB;0;;;;
8091000627;10025989;809;25/06/2013;5;71.1;1;38.5;4;101.4;;;;;;;139.9;1;PE;STORE;0;;;;
8091000683;10044360;39;12/07/2012;2;0;;;1;32.9;;;;;;;67.8;1;PE;STORE;1;;;;
8091000683;10020118;809;06/07/2012;2;0;;;;;;;49.9;1;;;119.8;1;PE;STORE;1;;;;
8091000683;10042189;39;21/05/2012;3;12;;;1;35.39;;;;;1;28.58;117.5;1;PE;STORE;0;;;;
8091000683;10049010;39;03/01/2013;1;11.7;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
8091000683;10024895;820;23/03/2012;1;0;;;;;;;99;1;;;99;1;PE;STORE;0;;;;
8091000683;10020121;809;06/07/2012;1;0;;;;;1;44.9;;;;;44.9;1;PE;STORE;1;;;;
8091000786;10021039;809;31/07/2012;2;0;;;1;19.9;;;39.9;1;;;59.8;1;PE;STORE;1;;;;
8091000786;10003977;893;28/04/2012;1;7.8;;;1;31.2;;;;;;;31.2;1;PE;STORE;0;;;;
8091000786;10026577;809;12/07/2013;4;0;;;3;51.5;1;19.5;;;;;71;1;PE;STORE;1;;;;
8091000786;10027793;809;04/10/2013;1;0;;;1;59;;;;;;;59;1;AH;STORE;0;;;;
8091000786;10019224;809;09/06/2012;3;58.8;1;55.3;2;42.9;;;;;;;98.2;1;PE;STORE;0;;;;
8091001083;10026559;809;11/07/2013;0;0;;;0;0;;;;;;;0;0;PE;STORE;1;;;;
8091001083;10026500;809;10/07/2013;2;0;;;2;22.8;;;;;;;22.8;1;PE;STORE;1;;;;
