ID_CLIENT;CIVILITE;DATE_NAIS;DATE_CREATION;CODE_POSTAL;FLAG_EMAIL;FLAG_MOBILE;NB_ENFANT;OPTIN_EMAIL;OPTIN_SMS;FLAG_ADRESSE;NPAI_ADRESSE
8630000120;3;;10/10/2009;75003;1;0;;;;;
8630000131;3;;13/10/2009;75006;0;0;;;;;
8630000147;3;;19/10/2009;75010;1;0;;;;;
8760342805;2;;06/02/2009;69400;0;0;;;;;
8760342816;3;15/04/1978;16/02/2009;69480;1;0;;;;;
8760342828;2;19/09/1973;23/02/2009;69400;1;1;;;;;
8760342881;2;08/05/1959;31/03/2009;69730;1;0;;;;;
8760342895;2;;07/04/2009;69460;0;0;;;;;
8760342921;2;;16/04/2009;.;0;1;;;;;
8760342947;2;;05/05/2009;69620;1;0;;;;;
8760342968;2;30/08/1978;16/05/2009;69430;1;1;;;;;
8760343046;3;;20/06/2009;69640;0;0;;;;;
8760343060;3;;21/07/2009;01600;1;0;;;;;
8760343063;3;;24/07/2009;69400;0;1;;;;;
8761000147;2;;24/12/2009;69400;0;1;;;;;
8761000151;2;;26/12/2009;19160;0;1;;;;;
8761000158;2;;14/01/2010;75016;0;1;;;;;
8761000204;2;;27/02/2010;92500;1;1;;;;;
8761000297;2;;10/04/2010;34980;1;0;;;;;
8761000309;2;;16/04/2010;.;0;0;;;;;
8761000519;2;;13/07/2010;69400;1;1;;;;;
8761000547;2;;19/07/2010;01600;0;1;;;;;
8761000683;2;;30/08/2010;69480;1;0;;;;;
8761000691;2;;01/09/2010;38760;1;0;;;;;
8761000718;2;;18/09/2010;01600;0;0;;;;;
8761000801;2;;22/10/2010;69380;1;0;;;;;
8761000837;2;;12/11/2010;01600;1;0;;;;;
8761000862;2;;26/11/2010;69620;1;0;;;;;
8761000884;2;;08/12/2010;69400;0;1;;;;;
8761000933;2;;31/12/2010;71250;0;0;;;;;
8761000969;2;;05/02/2011;69400;0;1;;;;;
8761001010;2;;05/03/2011;69650;1;1;;;;;
8761001020;2;;11/03/2011;01480;1;0;;;;;
8761001021;2;;11/03/2011;01600;0;1;;;;;
8761001039;2;;22/03/2011;69480;1;0;;;;;
8761001139;2;;24/05/2011;69460;0;0;;;;;
8761001189;2;;05/07/2011;69100;1;0;;;;;
8761001192;2;;06/07/2011;69400;0;0;;;;;
8761001212;2;;08/07/2011;69740;0;0;;;;;
8761001249;2;;16/07/2011;69400;0;1;;;;;
8761001350;2;;10/10/2011;01480;0;1;;;;;
8761001603;2;;10/03/2012;69400;0;1;;;;;
8761001725;2;;26/05/2012;01390;0;1;;;;;
8761001757;2;;16/06/2012;69400;1;1;;;;;
8761001839;2;;13/07/2012;69400;1;0;;;;;
8761001874;2;;21/07/2012;01480;1;1;;;;;
8761001884;2;;23/07/2012;69430;1;1;;;;;
8761002065;2;;01/12/2012;74250;1;0;;;;;
8761002120;2;;18/01/2013;69400;1;1;;;;;
8761002132;2;;23/01/2013;69730;1;0;;;;;
8761002149;2;;26/01/2013;69380;1;0;;;;;
8761002206;2;;16/03/2013;01090;1;1;;;;;
8761002268;2;;15/05/2013;69830;1;0;;;;;
8761002355;2;;24/07/2013;01090;1;1;;;;;
8761002360;2;;25/07/2013;01140;1;0;;;;;
8761002403;2;;18/09/2013;01090;1;1;;;;;
8761002461;2;;30/11/2013;69640;1;1;;;;;
8770002453;2;;28/10/2008;.;0;1;;;;;
8770002512;3;;17/11/2008;38121;0;0;;;;;
8770336589;2;;01/12/2008;38200;1;1;;;;;
8770336590;2;;01/12/2008;38150;1;1;;;;;
8770336656;2;;17/12/2008;07340;0;1;;;;;
8770336666;2;;22/12/2008;38780;0;0;;;;;
8770343325;3;;22/01/2009;38200;0;0;;;;;
8770343394;3;;26/02/2009;38200;0;1;;;;;
8770343416;2;22/09/2009;07/03/2009;38270;0;1;;;;;
8770343429;2;;11/03/2009;38790;0;0;;;;;
8770343447;1;;18/03/2009;38200;1;1;;;;;
8770343451;2;;18/03/2009;38540;1;1;;;;;
8770343620;1;;26/05/2009;38550;1;1;;;;;
8770343646;3;;02/06/2009;38200;0;1;;;;;
8770343659;3;;05/06/2009;38200;1;1;;;;;
8770343667;3;;08/06/2009;38780;1;1;;;;;
8770343668;1;;08/06/2009;38200;1;0;;;;;
8770343721;3;;12/06/2009;69007;0;1;;;;;
8770343728;3;;12/06/2009;69420;1;1;;;;;
8770343758;3;;17/06/2009;69560;0;0;;;;;
8770343804;3;;06/08/2009;59210;0;0;;;;;
8770343811;3;;08/08/2009;38200;0;0;;;;;
8770343816;1;;13/08/2009;38780;1;1;;;;;
8770343818;3;;14/08/2009;38780;1;1;;;;;
8770343821;3;;17/08/2009;38121;1;0;;;;;
8770343877;3;;05/09/2009;38200;0;1;;;;;
8770343939;3;;23/09/2009;69670;0;1;;;;;
8770343947;1;;25/09/2009;42700;1;0;;;;;
8770343971;3;;06/10/2009;38370;0;1;;;;;
8770343996;1;;13/10/2009;38200;1;1;;;;;
8770344010;3;;20/10/2009;38200;0;1;;;;;
8771000023;2;;02/11/2009;38550;0;1;;;;;
8771000094;2;;10/12/2009;41000;1;0;;;;;
8771000100;2;;11/12/2009;38780;0;1;;;;;
8771000127;2;;22/12/2009;38440;1;0;;;;;
8771000152;2;;15/02/2010;38200;0;0;;;;;
8771000187;2;;08/03/2010;38150;0;1;;;;;
8771000221;2;;27/03/2010;38440;1;0;;;;;
8771000291;3;;14/05/2010;38370;0;1;;;;;
8771000414;2;;19/08/2010;.;0;1;;;;;
8771000462;2;;08/09/2010;38121;0;1;;;;;
8771000463;2;;08/09/2010;38550;0;1;;;;;
8771000481;2;;16/09/2010;38200;0;1;;;;;
8771000514;2;;25/09/2010;69700;1;1;;;;;
8771000594;2;;23/10/2010;13012;0;1;;;;;
8771000596;2;;23/10/2010;69390;0;1;;;;;
8771000607;2;;04/11/2010;38550;0;1;;;;;
8771000652;2;;18/11/2010;42153;0;1;;;;;
8771000711;2;;16/12/2010;38200;1;0;;;;;
8771000722;2;;20/12/2010;69420;0;1;;;;;
8771000867;2;;31/03/2011;38200;0;1;;;;;
8771000908;2;;19/04/2011;07340;1;1;;;;;
8771000929;2;;29/04/2011;.;1;1;;;;;
8771000941;2;;05/05/2011;38150;1;0;;;;;
8771000945;2;;06/05/2011;69700;0;1;;;;;
8771000980;2;;24/05/2011;69360;1;1;;;;;
8771000999;3;;03/06/2011;38200;1;1;;;;;
8771001025;2;;29/06/2011;38300;1;1;;;;;
8771001112;2;;06/09/2011;38200;0;1;;;;;
8771001157;2;;21/09/2011;69420;1;1;;;;;
8771001265;2;;25/10/2011;69560;1;1;;;;;
8771001278;2;;27/10/2011;38122;0;1;;;;;
8771001366;2;;26/11/2011;42410;1;1;;;;;
8771001370;2;;26/11/2011;38200;0;1;;;;;
8771001383;2;;30/11/2011;38200;1;0;;;;;
8771001397;2;;03/12/2011;69008;0;1;;;;;
8771001555;2;;09/02/2012;38200;1;1;;;;;
8771001565;3;;11/02/2012;38200;1;1;;;;;
8771001691;3;;22/03/2012;38780;1;1;;;;;
8771001722;2;;29/03/2012;69008;1;1;;;;;
8771001746;2;;03/04/2012;69700;0;0;;;;;
8771001762;2;;06/04/2012;38121;1;1;;;;;
8771001808;2;;19/04/2012;69560;0;0;;;;;
8771001832;2;;27/04/2012;69420;1;1;;;;;
8771001837;3;;28/04/2012;69002;1;1;;;;;
8771001852;2;;04/05/2012;69700;0;0;;;;;
8771002110;3;;04/08/2012;38200;0;1;;;;;
8771002193;2;;04/09/2012;38200;0;1;;;;;
8771002394;2;;24/11/2012;38550;1;0;;;;;
8771002412;2;;30/11/2012;38670;0;1;;;;;
8771002461;2;;17/12/2012;38780;1;1;;;;;
8771002471;2;;20/12/2012;38150;1;1;;;;;
8771197072;2;;28/02/2013;42520;1;1;;;;;
8771197078;2;;01/03/2013;38200;1;1;;;;;
8771197086;2;;07/03/2013;38850;1;1;;;;;
8771197167;2;;06/04/2013;38200;0;1;;;;;
8771197178;2;;12/04/2013;38200;1;0;;;;;
8771197226;2;;26/04/2013;38200;1;1;;;;;
8771197237;2;;02/05/2013;38200;1;1;;;;;
8771197245;2;;03/05/2013;38200;0;1;;;;;
8771197261;2;;10/05/2013;38200;1;1;;;;;
8771197327;2;;06/06/2013;69360;1;1;;;;;
8771197620;2;;09/11/2013;38440;1;1;;;;;
8771197759;2;;24/12/2013;38200;1;0;;;;;
8891000053;2;07/04/1984;25/11/2011;33120;1;1;;;;;
8891000082;2;;02/12/2011;33120;0;1;;;;;
8891000086;2;18/11/1971;03/12/2011;33470;0;1;;;;;
8891000195;2;;28/12/2011;33260;0;1;;;;;
8891000318;2;;24/01/2012;33510;0;1;;;;;
8891000398;2;;10/02/2012;33260;0;1;;;;;
8891000427;2;19/03/1959;02/03/2012;33360;1;1;;;;;
8891000443;2;;03/03/2012;91270;1;1;;;;;
8891000568;2;;20/04/2012;44700;1;0;;;;;
8891000670;2;;22/05/2012;92700;0;1;;;;;
8891000925;2;;22/08/2012;31280;0;1;;;;;
8891001208;2;;29/12/2012;33115;0;0;;;;;
8891001311;2;;14/02/2013;33640;1;1;;;;;
8891001315;2;;15/02/2013;33400;0;1;;;;;
8891001336;2;;02/03/2013;33115;1;1;;;;;
8891001341;2;;13/03/2013;75018;0;1;;;;;
8891001400;2;;18/04/2013;33470;0;1;;;;;
8891001407;2;;20/04/2013;33000;1;1;;;;;
8891001410;2;;20/04/2013;33120;1;1;;;;;
8891001451;2;;03/05/2013;33120;1;0;;;;;
8891001459;2;;05/05/2013;92100;1;0;;;;;
8891001486;2;;15/05/2013;33470;1;0;;;;;
8891001557;2;;09/06/2013;33470;1;1;;;;;
8891001572;2;;21/06/2013;33260;1;0;;;;;
8891001622;2;;12/07/2013;33260;0;1;;;;;
8891001628;2;;16/07/2013;33120;1;1;;;;;
8891001642;2;;13/08/2013;31620;1;0;;;;;
8891001643;2;;13/08/2013;59117;1;0;;;;;
8891001663;2;;24/08/2013;33600;0;1;;;;;
8891001714;2;;27/09/2013;01170;1;0;;;;;
8891001800;2;;22/11/2013;33470;1;0;;;;;
8891001863;2;;24/12/2013;40130;1;1;;;;;
8891001865;2;;27/12/2013;92310;1;1;;;;;
8910000005;2;14/02/1986;25/11/2008;20000;0;1;;;;;
8910336589;2;22/07/1975;08/12/2008;20000;0;1;;;;;
8910336621;2;02/12/1970;20/12/2008;20090;1;1;;;;;
8910343192;2;17/05/1991;09/01/2009;20000;0;1;;;;;
8910343281;2;25/07/1973;07/04/2009;20090;0;1;;;;;
8910343296;3;04/02/1975;11/04/2009;.;0;1;;;;;
8910343333;3;01/03/1952;02/05/2009;20000;0;1;;;;;
8910343427;3;19/09/1984;25/06/2009;20000;0;1;;;;;
8911000119;3;26/06/1987;10/04/2010;13100;1;1;;;;;
8911000170;2;;23/06/2010;.;1;1;;;;;
8911000212;2;22/07/1965;25/09/2010;20090;1;1;;;;;
8911000331;2;08/10/1958;28/04/2011;20226;1;1;;;;;
8911000345;2;19/08/1982;19/05/2011;20150;0;1;;;;;
8911000452;2;;02/12/2011;20000;0;1;;;;;
8911000461;3;14/01/1984;16/12/2011;20090;1;1;;;;;
8911000512;2;11/08/1963;07/04/2012;20090;0;1;;;;;
8911000530;2;25/11/1966;28/04/2012;13310;1;1;;;;;
8911000554;2;;01/06/2012;20166;0;1;;;;;
8911000677;2;;26/12/2012;20220;0;1;;;;;
8911000733;2;14/07/1964;10/04/2013;20090;1;1;;;;;
8911000800;3;06/12/1984;11/10/2013;20167;0;0;;;;;
8911000842;2;15/09/1968;29/11/2013;20129;1;1;;;;;
8911000871;2;;22/12/2013;20167;1;1;;;;;
8921000048;2;;06/09/2011;47000;0;1;;;;;
8921000083;3;;10/09/2011;47240;0;1;;;;;
8921000086;3;;10/09/2011;47340;1;1;;;;;
8921000087;3;;12/09/2011;47310;1;0;;;;;
8921000251;2;;12/10/2011;47000;0;1;;;;;
8921000262;2;;14/10/2011;47000;1;1;;;;;
8921000353;2;;26/10/2011;47000;0;1;;;;;
8921000373;3;;28/10/2011;47340;1;1;;;;;
8921000401;2;;03/11/2011;47000;1;1;;;;;
8921000554;3;;21/12/2011;47550;0;1;;;;;
8921000623;2;;15/02/2012;47000;0;1;;;;;
8921000645;2;;25/02/2012;47300;0;1;;;;;
8921000657;2;;03/03/2012;33000;0;1;;;;;
8921000665;3;;09/03/2012;47240;0;1;;;;;
8921000704;2;;27/03/2012;47240;1;1;;;;;
8921000786;2;;16/05/2012;82340;1;1;;;;;
8921001016;2;;04/08/2012;47000;0;1;;;;;
8921001130;2;;15/09/2012;47000;0;0;;;;;
8921001261;2;;10/11/2012;78400;0;1;;;;;
8921001296;2;27/12/1978;29/11/2012;47200;1;1;;;;;
8921001615;2;;23/04/2013;24540;1;1;;;;;
8921001671;2;;30/05/2013;47310;0;1;;;;;
8921001697;2;;17/06/2013;47520;1;0;;;;;
8921001801;2;;05/10/2013;.;1;0;;;;;
8921001807;2;;12/10/2013;.;1;0;;;;;
8921001836;2;;02/11/2013;.;1;1;;;;;
8921001876;2;;30/11/2013;.;0;1;;;;;
8921001886;2;;14/12/2013;47450;1;1;;;;;
8931000002;2;19/09/1978;08/12/2011;80000;1;1;;;;;
8931000016;2;;09/12/2011;80000;1;1;;;;;
8931000038;2;25/04/1971;09/12/2011;80000;1;1;;;;;
8931000059;2;26/10/1965;10/12/2011;80000;1;1;;;;;
8931000106;2;30/05/1988;11/12/2011;80090;0;1;;;;;
8931000315;2;;21/12/2011;80000;0;1;;;;;
8931000316;2;;21/12/2011;80000;1;1;;;;;
8931000471;2;;03/01/2012;80000;0;0;;;;;
8931000503;2;;11/01/2012;80190;0;1;;;;;
8931000531;2;;11/01/2012;80000;1;1;;;;;
8931000541;2;;11/01/2012;80000;0;1;;;;;
8931000616;2;;13/01/2012;80000;1;1;;;;;
8931000793;2;;21/01/2012;60360;1;1;;;;;
8931000861;2;;25/01/2012;80000;1;1;;;;;
8931000971;2;;31/01/2012;80000;1;1;;;;;
8931000983;2;;01/02/2012;80000;1;1;;;;;
8931000993;2;;01/02/2012;02100;0;1;;;;;
8931000996;2;;01/02/2012;80000;0;1;;;;;
8931001039;2;;04/02/2012;80800;1;1;;;;;
8931001072;2;;08/02/2012;80000;0;1;;;;;
8931001151;2;;15/02/2012;78650;1;1;;;;;
8931001158;2;;16/02/2012;80000;1;1;;;;;
8931001176;2;;18/02/2012;60350;1;1;;;;;
8931001231;2;;25/02/2012;80000;1;1;;;;;
8931001337;2;;17/03/2012;80000;1;1;;;;;
8931001348;2;;20/03/2012;80090;1;1;;;;;
8931001407;2;;28/03/2012;80000;1;1;;;;;
8931001410;2;;28/03/2012;80136;1;1;;;;;
8931001436;2;;31/03/2012;80090;1;1;;;;;
8931001458;2;;04/04/2012;80640;1;1;;;;;
8931001531;2;;21/04/2012;60260;1;1;;;;;
8931001547;2;;25/04/2012;80090;0;0;;;;;
8931001587;2;;04/05/2012;80000;1;1;;;;;
8931001599;2;;05/05/2012;80000;1;1;;;;;
8931001689;2;;25/05/2012;80440;1;1;;;;;
8931001841;2;;27/06/2012;80540;1;0;;;;;
8931001875;2;;28/06/2012;80680;1;1;;;;;
8931001880;2;;28/06/2012;80000;1;1;;;;;
8931001958;2;;02/07/2012;80000;0;1;;;;;
8931002004;2;;05/07/2012;80800;1;1;;;;;
8931002048;2;;07/07/2012;80160;1;1;;;;;
8931002138;2;;17/07/2012;80000;1;1;;;;;
8931002193;2;;21/07/2012;80480;1;1;;;;;
8931002237;2;;27/07/2012;80090;1;1;;;;;
8931002250;2;;28/07/2012;80000;1;1;;;;;
8931002253;2;;28/07/2012;80000;1;1;;;;;
8931002310;2;;04/08/2012;60310;0;1;;;;;
8931002391;2;;31/08/2012;76130;1;1;;;;;
8931002468;2;;15/09/2012;02480;1;1;;;;;
8931002524;2;;28/09/2012;80080;1;1;;;;;
8931002541;2;;03/10/2012;80680;1;1;;;;;
8931002545;2;;03/10/2012;80000;1;0;;;;;
8931002564;2;;08/10/2012;80690;1;0;;;;;
8931002578;2;;11/10/2012;80090;1;1;;;;;
8931002605;2;;17/10/2012;80440;1;1;;;;;
8931002662;2;;27/10/2012;80170;1;1;;;;;
8931002687;2;;31/10/2012;80330;1;0;;;;;
8931002702;2;;03/11/2012;80000;1;1;;;;;
8931002743;2;;14/11/2012;80420;1;1;;;;;
8931002776;2;;24/11/2012;80480;1;1;;;;;
8931002829;2;;05/12/2012;80090;1;1;;;;;
8931003166;2;;27/03/2013;80470;1;1;;;;;
8931003182;2;;30/03/2013;80160;1;1;;;;;
8931003234;2;;22/04/2013;80000;1;0;;;;;
8931003310;2;;21/05/2013;80080;1;1;;;;;
8931003416;2;;26/06/2013;80136;1;0;;;;;
8931003433;2;;27/06/2013;64350;1;1;;;;;
8931003522;2;;08/07/2013;80000;1;0;;;;;
8931003531;2;;09/07/2013;80136;1;1;;;;;
8931003550;2;;16/07/2013;80090;0;1;;;;;
8931003586;2;;24/07/2013;80090;1;1;;;;;
8931003615;2;;02/08/2013;80120;1;1;;;;;
8931003715;2;;11/09/2013;80000;1;1;;;;;
8931003746;2;;25/09/2013;80100;1;1;;;;;
8931003766;3;;04/10/2013;80300;1;1;;;;;
8931003790;2;;12/10/2013;60300;1;1;;;;;
8931003844;2;;31/10/2013;80680;1;1;;;;;
8931003907;2;;16/11/2013;80290;1;1;;;;;
8931003909;2;;16/11/2013;80250;0;1;;;;;
8931003921;2;;20/11/2013;60290;1;1;;;;;
8931003942;2;;30/11/2013;60000;1;1;;;;;
8931003972;2;;08/12/2013;80110;0;1;;;;;
8931003995;2;;19/12/2013;80080;1;1;;;;;
8931004021;2;;24/12/2013;80000;1;1;;;;;
8931004099;2;;16/01/2014;80000;1;1;;;;;
8931004130;2;;21/01/2014;80000;1;0;;;;;
8960358038;3;;18/07/2009;39570;0;0;;;;;
8960358044;3;;20/08/2009;92300;0;0;;;;;
8960358051;3;;25/08/2009;91140;0;0;;;;;
8961000086;2;;01/12/2009;39000;0;0;;;;;
8961000098;2;;12/12/2009;39000;0;1;;;;;
8961000157;2;;16/01/2010;39800;0;0;;;;;
8961000225;2;;08/05/2010;51360;0;0;;;;;
8961000363;2;;03/11/2010;83000;0;0;;;;;
8961000514;2;;26/04/2011;71100;1;0;;;;;
8961000631;2;;23/09/2011;39000;0;0;;;;;
8961000665;2;;22/10/2011;39570;0;0;;;;;
8961000674;2;;29/10/2011;39600;0;0;;;;;
8961000714;2;;08/12/2011;39570;1;1;;;;;
8961000758;2;;09/02/2012;39000;0;1;;;;;
8961000854;2;;06/06/2012;39210;1;1;;;;;
8961000886;2;;04/09/2012;39230;0;0;;;;;
8961000924;2;;26/10/2012;39520;0;0;;;;;
8961001068;2;;30/05/2013;39320;0;0;;;;;
8961001142;2;;22/11/2013;39570;0;1;;;;;
8961001191;2;;08/01/2014;39240;0;1;;;;;
8970100913;2;;20/11/2008;59300;0;0;;;;;
8970336910;2;28/05/1956;16/12/2008;59192;0;0;;;;;
8970336936;2;;22/12/2008;59230;0;0;;;;;
8970336962;1;22/07/1986;27/12/2008;59300;0;1;;;;;
8970337012;3;;28/01/2009;59620;0;1;;;;;
8970337082;2;30/12/1983;12/03/2009;59770;1;1;;;;;
8970337112;1;26/07/1989;04/04/2009;59266;0;1;;;;;
8970337212;1;15/12/1974;16/05/2009;59410;0;0;;;;;
8970337266;2;27/08/1963;06/06/2009;59990;0;1;;;;;
8970337427;2;27/06/1986;19/09/2009;59144;0;1;;;;;
8970337456;2;;07/10/2009;59300;0;1;;;;;
8971000017;2;06/10/1989;27/10/2009;59220;0;1;;;;;
8971000093;2;;21/12/2009;59300;0;1;;;;;
8971000222;2;;16/04/2010;59300;0;1;;;;;
8971000240;2;;26/04/2010;59600;0;1;;;;;
8971000429;2;;11/09/2010;59159;1;0;;;;;
8971000441;2;;13/09/2010;59530;0;0;;;;;
8971000451;2;;21/09/2010;59269;0;1;;;;;
8971000469;2;;02/10/2010;59540;1;1;;;;;
8971000486;2;;13/10/2010;59300;0;1;;;;;
8971000512;2;;28/10/2010;59230;0;1;;;;;
8971000524;2;;03/11/2010;59300;0;1;;;;;
8971000592;2;;12/12/2010;59300;1;0;;;;;
8971000609;2;;21/12/2010;59230;0;1;;;;;
8971000721;2;;09/04/2011;59490;0;1;;;;;
8971000775;2;;07/05/2011;59300;0;0;;;;;
8971000781;2;;13/05/2011;59224;0;1;;;;;
8971000892;2;;07/09/2011;59195;0;1;;;;;
8971001097;2;;17/03/2012;59178;1;1;;;;;
8971001115;2;;03/04/2012;02170;1;0;;;;;
8971001127;2;;14/04/2012;59730;0;1;;;;;
8971001231;2;;14/07/2012;59310;0;1;;;;;
8971001234;2;;16/07/2012;59269;0;1;;;;;
8971001236;2;;20/07/2012;59111;0;1;;;;;
8971001302;2;;20/08/2012;59530;0;1;;;;;
8971001391;2;;20/10/2012;59310;0;0;;;;;
8971001443;2;;29/11/2012;59300;0;1;;;;;
8971001483;2;;10/01/2013;59600;0;1;;;;;
8971001527;2;;15/02/2013;59269;0;1;;;;;
8971001535;2;;23/02/2013;59300;1;1;;;;;
8971001567;2;;10/04/2013;80120;0;1;;;;;
8971001618;2;;30/05/2013;59300;1;1;;;;;
8971001650;2;;04/07/2013;59300;1;1;;;;;
8971001689;2;;19/08/2013;59230;1;1;;;;;
8971001740;2;;08/10/2013;59174;1;1;;;;;
8971001745;2;;12/10/2013;59990;1;0;;;;;
8971001781;2;;09/11/2013;59990;1;1;;;;;
8971001841;2;;28/12/2013;59213;1;1;;;;;
8971001900;2;;24/01/2014;59300;0;0;;;;;
8981000057;2;;09/05/2012;.;1;1;;;;;
8981000102;2;;12/05/2012;.;0;1;;;;;
8981000162;2;;19/05/2012;.;0;1;;;;;
8981000262;2;;29/05/2012;22000;1;1;;;;;
8981000349;2;;06/06/2012;22600;0;1;;;;;
8981000357;2;;07/06/2012;22120;0;1;;;;;
8981000393;2;;09/06/2012;22800;0;1;;;;;
8981000416;2;;14/06/2012;22860;1;0;;;;;
8981000516;2;;30/06/2012;22000;1;0;;;;;
8981000518;2;;30/06/2012;22000;0;1;;;;;
8981000543;2;;02/07/2012;22950;0;1;;;;;
8981000643;2;;09/07/2012;22590;0;1;;;;;
8981000656;2;;10/07/2012;22980;0;1;;;;;
8981000730;2;;18/07/2012;22440;1;1;;;;;
8981000892;2;;07/08/2012;22000;0;1;;;;;
8981000935;2;;14/08/2012;22950;0;0;;;;;
8981001050;2;;30/08/2012;56580;0;1;;;;;
8981001191;2;;15/09/2012;22600;0;1;;;;;
8981001264;2;;25/09/2012;22360;0;1;;;;;
8981001287;2;;29/09/2012;22000;0;0;;;;;
8981001326;2;;05/10/2012;22130;0;1;;;;;
8981001435;2;;20/10/2012;22400;0;1;;;;;
8981001442;2;;22/10/2012;35510;0;1;;;;;
8981001521;2;;31/10/2012;75009;0;1;;;;;
8981001594;2;;10/11/2012;22970;0;1;;;;;
8981001681;2;;03/12/2012;22190;0;1;;;;;
8981001725;2;;10/12/2012;22680;0;1;;;;;
8981001810;2;;20/12/2012;22000;0;1;;;;;
8981001848;2;;24/12/2012;35700;1;1;;;;;
8981001905;2;;19/02/2013;22410;0;1;;;;;
8981002090;2;;05/04/2013;22430;0;1;;;;;
8981002094;2;;06/04/2013;22940;0;1;;;;;
8981002193;2;;27/04/2013;22190;1;0;;;;;
8981002371;2;;05/06/2013;22590;0;1;;;;;
8981002425;2;;21/06/2013;22410;1;1;;;;;
8981002441;2;;22/06/2013;22440;0;0;;;;;
8981002460;2;;03/08/2013;22170;1;0;;;;;
8981002466;2;;06/08/2013;22200;1;0;;;;;
8981002494;2;;12/08/2013;.;1;0;;;;;
8981002501;2;;13/08/2013;83190;1;0;;;;;
8981002568;2;;31/08/2013;.;1;0;;;;;
8981002599;2;;09/09/2013;.;0;1;;;;;
8981002635;2;;24/09/2013;.;1;1;;;;;
8981002683;2;;11/10/2013;35300;1;1;;;;;
8981002770;2;;08/11/2013;22590;0;1;;;;;
8981002795;2;;13/11/2013;.;0;1;;;;;
8981002846;2;;26/11/2013;75017;1;0;;;;;
8981003034;2;;08/01/2014;22190;1;0;;;;;
8981003052;2;;10/01/2014;22170;0;1;;;;;
8981003070;2;;13/01/2014;22810;1;0;;;;;
9000000020;3;07/11/1988;06/06/2007;75015;0;0;;;;;
9000000035;3;12/01/1990;08/07/2008;54460;0;0;;;;;
9000000097;3;;30/11/2007;92320;1;1;;;;;
9000000405;2;25/12/1973;06/06/2007;75012;0;0;;;;;
9000000445;2;;05/05/2008;75011;1;0;;;;;
9000000451;3;26/11/1979;01/08/2000;77930;0;0;;;;;
9000000500;2;09/03/1980;01/09/2006;76160;0;0;;;;;
9000000610;3;14/02/1986;01/10/2006;93100;0;0;;;;;
9000000640;3;22/01/1986;01/11/2005;75015;0;1;;;;;
9000000710;2;06/05/1982;01/05/2006;56100;0;1;;;;;
9000000803;2;17/09/1964;09/06/2008;61100;0;0;;;;;
9000001020;2;;05/07/2007;75016;0;1;;;;;
9000001092;2;14/10/1958;17/07/2008;51150;0;1;;;;;
9000001111;3;08/02/1980;01/05/2004;20260;0;0;;;;;
9000001126;2;;05/02/2007;39130;0;0;;;;;
9000001177;2;23/10/1964;01/02/2004;73000;1;0;;;;;
9000001214;3;29/11/1981;16/01/2007;12000;1;0;;;;;
9000001306;3;;05/07/2007;75016;1;1;;;;;
9000001316;2;18/09/1962;01/08/2003;72000;0;1;;;;;
9000001422;2;;05/04/2007;38200;0;0;;;;;
9000001460;3;27/07/1983;02/10/2008;57070;1;1;;;;;
9000001537;3;19/05/1982;02/10/2008;57070;1;0;;;;;
9000001554;2;;03/08/2007;74160;0;0;;;;;
9000001616;2;09/01/1960;30/11/2007;24700;1;0;;;;;
9000001617;2;;01/06/2006;30220;0;0;;;;;
9000001674;3;;11/08/2008;71100;1;1;;;;;
9000001684;2;;07/01/2008;94220;0;1;;;;;
9000001764;2;29/04/1969;01/03/2006;33910;0;0;;;;;
9000001791;3;18/10/1956;01/10/2004;93120;0;0;;;;;
9000001982;3;17/11/1970;01/04/2006;75005;0;0;;;;;
9000001997;2;;07/01/2008;33800;0;1;;;;;
9000002099;3;01/05/1977;04/05/2007;33170;0;0;;;;;
9000002133;3;27/03/1987;05/09/2008;75005;0;0;;;;;
9000002145;3;04/10/1975;01/11/2006;75017;1;1;;;;;
9000002201;2;05/06/1968;30/11/2007;20090;1;1;;;;;
9000002268;3;16/12/1979;01/09/2004;30900;0;1;;;;;
9000002376;3;;02/10/2008;75018;1;1;;;;;
9000002485;2;;17/10/2008;75019;1;1;;;;;
9000002527;2;05/09/1950;01/08/2006;91370;0;0;;;;;
9000002551;3;;01/09/2003;58000;0;1;;;;;
9000002585;3;10/01/1974;07/01/2008;81000;0;0;;;;;
9000002593;3;04/08/1988;17/07/2008;94500;0;0;;;;;
9000002607;3;17/08/1988;01/09/2006;69100;0;1;;;;;
9000002640;3;20/08/1991;10/03/2008;76230;1;1;;;;;
9000002839;3;14/08/1976;01/06/2005;13480;1;1;;;;;
9000002871;2;;07/01/2008;81100;0;0;;;;;
9000002922;2;;30/11/2007;81000;0;0;;;;;
9000003334;3;05/10/1988;10/03/2008;34410;0;0;;;;;
9000003476;3;;01/06/2003;33000;0;0;;;;;
9000003540;3;;17/10/2008;45240;1;1;;;;;
9000003596;3;;06/06/2007;94130;0;0;;;;;
9000003610;2;20/10/1962;01/12/2000;75012;0;1;;;;;
9000003634;3;16/10/1986;01/06/2006;95390;0;1;;;;;
9000003685;2;09/10/1962;06/09/2007;76570;1;0;;;;;
9000003808;3;01/03/1982;01/08/2001;75017;0;1;;;;;
9000003878;2;01/08/1962;01/10/2006;03400;0;0;;;;;
9000003919;3;;10/03/2008;38150;0;1;;;;;
